Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
2909,CA-2014-121615,2014-11-04,2014-11-10,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.94,3,0.0,6.87,3.9
2910,CA-2014-166415,2014-02-20,2014-02-24,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22,3,0.0,0.22,4.4
2911,CA-2012-118444,2012-11-05,2012-11-09,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14,4,0.2,24.2,4.2
2912,CA-2011-113929,2011-06-16,2011-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,OFF-EN-10003286,Office Supplies,Envelopes,Staples,41.4,5,0.0,19.46,3.9
2913,CA-2011-113929,2011-06-16,2011-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35.0,4,0.0,10.5,4.4
2914,CA-2011-113929,2011-06-16,2011-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.55,3,0.2,14.34,3.5
2915,CA-2012-134747,2012-10-12,2012-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,3,0.0,35.29,4.2
2916,CA-2012-134747,2012-10-12,2012-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56,2,0.0,5.65,4.0
2917,CA-2012-134747,2012-10-12,2012-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,4,0.0,71.27,3.5
2918,CA-2014-155047,2014-08-28,2014-08-31,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.95,1,0.2,0.37,4.3
2919,CA-2013-160129,2013-11-24,2013-11-24,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,5,0.2,2.37,3.7
2920,CA-2013-160129,2013-11-24,2013-11-24,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,3.95,4.4
2921,CA-2013-160129,2013-11-24,2013-11-24,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.45,7,0.2,12.33,4.1
2922,CA-2014-164329,2014-01-31,2014-01-31,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.46,4.0
2923,US-2012-141453,2012-11-30,2012-12-03,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.88,3,0.8,-5.82,4.0
2924,CA-2011-156993,2011-06-28,2011-07-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,OFF-FA-10003495,Office Supplies,Fasteners,Staples,6.08,1,0.0,3.04,4.1
2925,CA-2011-157721,2011-09-02,2011-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0.0,8.96,4.5
2926,CA-2011-157721,2011-09-02,2011-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0.0,4.95,3.9
2927,CA-2014-128629,2014-07-11,2014-07-15,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0.0,7.91,4.3
2928,CA-2014-158106,2014-06-05,2014-06-11,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0.0,2.51,3.4
2929,US-2014-120390,2014-10-20,2014-10-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.19,4,0.7,-1306.55,4.4
2930,CA-2014-143434,2014-11-19,2014-11-25,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.3,4.0
2931,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61,2,0.2,2.23,4.2
2932,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2,0.2,2.73,3.9
2933,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.78,1,0.2,10.86,4
2934,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1,0.2,13.72,3.5
2935,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.98,3,0.2,27.0,4.2
2936,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.15,4.5
2937,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,0.2,15.34,4.1
2938,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.6,3.6
2939,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.16,4.1
2940,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,0.2,19.44,3.8
2941,CA-2014-155880,2014-03-26,2014-04-01,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0.0,14.56,4.1
2942,CA-2014-155880,2014-03-26,2014-04-01,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0.0,427.44,3.2
2943,CA-2014-155880,2014-03-26,2014-04-01,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,0.0,40.59,4.1
2944,CA-2014-126242,2014-11-20,2014-11-25,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.25,4.3
2945,CA-2014-126242,2014-11-20,2014-11-25,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0.0,7.11,4.0
2946,CA-2013-166443,2013-11-05,2013-11-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0.0,16.46,4.2
2947,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0.0,11.03,4.6
2948,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.74,4.5
2949,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,5,0.0,20.54,4.1
2950,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13.0,4.1
2951,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,0.2,8.38,4.0
2952,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,9.97,3.8
2953,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57,2,0.2,-5.68,4.1
2954,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.69,3.2
2955,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.98,2,0.2,50.4,3.8
2956,CA-2013-153353,2013-08-19,2013-08-25,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0.0,11.6,3.7
2957,CA-2014-123638,2014-06-28,2014-07-05,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.65,3,0.1,31.94,4.4
2958,CA-2014-168900,2014-05-05,2014-05-10,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31,1,0.7,-1.93,4.0
2959,CA-2012-158456,2012-12-24,2012-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.94,4,0.2,7.23,4.0
2960,CA-2012-158456,2012-12-24,2012-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.58,4.5
2961,CA-2014-143665,2014-04-27,2014-05-02,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0.0,9.36,4.0
2962,CA-2014-143665,2014-04-27,2014-05-02,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8,0.0,19.25,4.1
2963,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.57,2,0.2,9.18,4.2
2964,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18,2,0.2,6.07,3.9
2965,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,5,0.2,8.21,4.2
2966,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.58,4
2967,CA-2011-162866,2011-12-27,2011-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.95,6,0.6,-19.77,4.2
2968,CA-2011-162866,2011-12-27,2011-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,OFF-ST-10002562,Office Supplies,Storage,Staples,30.02,4,0.2,3.0,4.3
2969,CA-2014-167941,2014-11-07,2014-11-10,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58,3,0.2,43.71,3.8
2970,CA-2014-167941,2014-11-07,2014-11-10,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.1,6,0.2,10.89,4.3
2971,CA-2014-167941,2014-11-07,2014-11-10,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.27,8,0.7,-10.62,4.3
2972,CA-2014-167941,2014-11-07,2014-11-10,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.27,2,0.2,6.36,4.8
2973,CA-2014-167941,2014-11-07,2014-11-10,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.14,4,0.2,-51.83,4.1
2974,CA-2014-111808,2014-12-17,2014-12-21,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0.0,5.18,4.3
2975,CA-2012-137512,2012-05-07,2012-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.01,2,0.3,-31.37,4.1
2976,CA-2012-137512,2012-05-07,2012-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.94,4,0.2,5.38,4.1
2977,CA-2014-139773,2014-12-05,2014-12-05,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.55,7,0.3,-2.69,3.8
2978,CA-2014-134607,2014-10-04,2014-10-09,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.87,4
2979,CA-2011-109232,2011-01-14,2011-01-17,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.35,4.1
2980,CA-2012-139850,2012-06-12,2012-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.74,4,0.2,7.26,4.3
2981,CA-2012-139850,2012-06-12,2012-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.3,2,0.2,4.33,4.5
2982,CA-2011-131310,2011-07-12,2011-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.14,4,0.2,13.85,4.1
2983,CA-2011-131310,2011-07-12,2011-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.26,4,0.2,3.8,4.0
2984,US-2011-112872,2011-12-06,2011-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,0.2,4.67,3.9
2985,US-2011-112872,2011-12-06,2011-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8,3.9
2986,CA-2013-139269,2013-05-26,2013-05-31,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0.0,6.24,4.2
2987,CA-2013-139269,2013-05-26,2013-05-31,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.29,4.3
2988,CA-2013-139269,2013-05-26,2013-05-31,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.12,3.9
2989,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.0,0.78,4.1
2990,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.5,4.3
2991,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.98,4.0
2992,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.25,7,0.2,10.94,3.7
2993,CA-2013-134376,2013-10-03,2013-10-07,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.59,4.0
2994,CA-2014-147291,2014-03-12,2014-03-18,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.08,4.2
2995,CA-2013-112893,2013-09-10,2013-09-14,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,18.68,4.8
2996,US-2011-150532,2011-07-14,2011-07-21,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.29,4.1
2997,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,OFF-EN-10001539,Office Supplies,Envelopes,Staples,24.9,4,0.2,8.4,4.2
2998,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.98,1,0.2,0.65,4.4
2999,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.97,4,0.2,28.79,4.2
3000,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.99,3,0.7,-172.49,4.1
3001,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.42,2,0.2,3.89,4.4
3002,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.01,2,0.7,-7.2,4.0
3003,CA-2012-130610,2012-07-05,2012-07-10,Standard Class,VP-21730,Victor Preis,Home Office,United States,Sterling Heights,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19.0,5,0.0,8.93,3.6
3004,CA-2014-104381,2014-12-17,2014-12-24,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.38,4,0.2,10.43,4.4
3005,CA-2013-131499,2013-09-09,2013-09-11,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.24,4.3
